first name,last name,Category,Sub-Category,Suber-catogory,,,
,Hassaleh,Stars,,,,,
,Head of Hydrus,Stars,,,,,
,Heka,Stars,,,,,
,Heze,Stars,,,,,
,Hoedus (I),Stars,,,,,
,Hoedus II,Stars,,,,,
,Homam,Stars,,,,,
,Hyadum I,Stars,,,,,
,Hyadum II,Stars,,,,,
,Hydrobius,Stars,,,,,
,I[edit],Stars,,,,,
,Izar,Stars,,,,,
,J[edit],Stars,,,,,
,Jabbah,Stars,,,,,
,K[edit],Stars,,,,,
,Kabdhilinan,Stars,,,,,
,Kaffaljidhma,Stars,,,,,
,Kajam,Stars,,,,,
,Kastra,Stars,,,,,
,Kaus Australis,Stars,,,,,
,Kaus Borealis,Stars,,,,,
,Kaus Media,Stars,,,,,
,Keid,Stars,,,,,
,Kitalpha,Stars,,,,,
,Kleeia,Stars,,,,,
,Kochab,Stars,,,,,
,Kornephoros,Stars,,,,,
,Kraz,Stars,,,,,
,Ksora,Stars,,,,,
,Kullat Nunu,Stars,,,,,
,Kuma,Stars,,,,,
,L[edit],Stars,,,,,
,Lanx Australis,Stars,,,,,
,La Superba,Stars,,,,,
,Lesath,Stars,,,,,
,Lucida Anseris,Stars,,,,,
,M[edit],Stars,,,,,
,Maasym,Stars,,,,,
,Mahasim,Stars,,,,,
,Maia,Stars,,,,,
,Marfark,Stars,,,,,
,Marfik,Stars,,,,,
,Markab,Stars,,,,,
,Matar,Stars,,,,,
,Mebsuta,Stars,,,,,
,Media,Stars,,,,,
,Megrez,Stars,,,,,
,Meissa,Stars,,,,,
,Mekbuda,Stars,,,,,
,Menchib,Stars,,,,,
,Menkab,Stars,,,,,
,Menkalinan,Stars,,,,,
,Menkar,Stars,,,,,
,Menkent,Stars,,,,,
,Menkib,Stars,,,,,
,Merak,Stars,,,,,
,Merga,Stars,,,,,
,Merope,Stars,,,,,
,Mesarthim,Stars,,,,,
,Miaplacidus,Stars,,,,,
,Mimosa,Stars,,,,,
,Minchir,Stars,,,,,
,Minelava,Stars,,,,,
,Minkar,Stars,,,,,
,Mintaka,Stars,,,,,
,Mira,Stars,,,,,
,Mirach,Stars,,,,,
,Miram,Stars,,,,,
,Mirfak,Stars,,,,,
,Mirzam,Stars,,,,,
,Misam,Stars,,,,,
,Mizar,Stars,,,,,
,Mothallah,Stars,,,,,
,Muliphein,Stars,,,,,
,Muphrid (or Mufrid),Stars,,,,,
,Murzim,Stars,,,,,
,Muscida,Stars,,,,,
,Muscida,Stars,,,,,
,Muscida,Stars,,,,,
,N[edit],Stars,,,,,
,Nair Al Saif,Stars,,,,,
,Naos,Stars,,,,,
,Nash,Stars,,,,,
,Nashira,Stars,,,,,
,Navi,Stars,,,,,
,Nekkar,Stars,,,,,
,Nembus,Stars,,,,,
,Neshmet,Stars,,,,,
,Nihal,Stars,,,,,
,Nunki,Stars,,,,,
,Nusakan,Stars,,,,,
,O[edit],Stars,,,,,
,Okul,Stars,,,,,
,P[edit],Stars,,,,,
,Peacock,Stars,,,,,
,Phact,Stars,,,,,
,"Phad (or Phecda, Phekda)",Stars,,,,,
,Pherkad,Stars,,,,,
,Pherkard,Stars,,,,,
,Pleione,Stars,,,,,
,Polaris; Cynosure,Stars,,,,,
,Polaris Australis,Stars,,,,,
,Pollux,Stars,,,,,
,Porrima,Stars,,,,,
,Praecipua,Stars,,,,,
,Procyon,Stars,,,,,
,Propus,Stars,,,,,
,Proxima Centauri,Stars,,,,,
,Pulcherrim,Stars,,,,,
,R[edit],Stars,,,,,
,Rana,Stars,,,,,
,Ras Algethi,Stars,,,,,
,Ras Alhague,Stars,,,,,
,Ras Elased Australis,Stars,,,,,
,Rasalas,Stars,,,,,
,Rastaban,Stars,,,,,
,Ras Thaoum,Stars,,,,,
,Regor,Stars,,,,,
,Regulus,Stars,,,,,
,Rigel,Stars,,,,,
,Rigil Kentaurus,Stars,,,,,
,Rijl al Awwa,Stars,,,,,
,Rotanev,Stars,,,,,
,Ruchba,Stars,,,,,
,Ruchbah,Stars,,,,,
,Rukbat,Stars,,,,,
,S[edit],Stars,,,,,
,Sabik,Stars,,,,,
,Sadachbia,Stars,,,,,
,Sadalbari,Stars,,,,,
,Sadalmelik,Stars,,,,,
,Sadalsuud,Stars,,,,,
,Sadatoni,Stars,,,,,
,Sadira,Stars,,,,,
,Sadr,Stars,,,,,
,Sadlamulk,Stars,,,,,
,Saiph,Stars,,,,,
,Saiph,Stars,,,,,
,Salm,Stars,,,,,
,Sargas,Stars,,,,,
,Sarin[2],Stars,,,,,
,Sceptrum[2],Stars,,,,,
,Scheat,Stars,,,,,
,Scheddi,Stars,,,,,
,Schedar,Stars,,,,,
,Segin[2],Stars,,,,,
,Seginus,Stars,,,,,
,Sham,Stars,,,,,
,Shaula,Stars,,,,,
,Sheliak,Stars,,,,,
,Sheratan,Stars,,,,,
,Shurnarkabti Shashutu,Stars,,,,,
,Sinistra,Stars,,,,,
,Sirius,Stars,,,,,
,Situla,Stars,,,,,
,Skat,Stars,,,,,
,Spica,Stars,,,,,
,Sterope I,Stars,,,,,
,Sterope II,Stars,,,,,
,Sualocin,Stars,,,,,
,Subra,Stars,,,,,
,Suhail,Stars,,,,,
,Suhel,Stars,,,,,
,Sulafat,Stars,,,,,
,Sol,Stars,,,,,
,Syrma,Stars,,,,,
,T[edit],Stars,,,,,
,Tabit,Stars,,,,,
,Talitha Australis,Stars,,,,,
,Talitha Borealis,Stars,,,,,
,Tania Australis,Stars,,,,,
,Tania Borealis,Stars,,,,,
,Tarazet or Tarazed,Stars,,,,,
,Taygeta,Stars,,,,,
,Tegmen or Tegmine,Stars,,,,,
,Terebellum,Stars,,,,,
,Tejat Posterior,Stars,,,,,
,Tejat Prior,Stars,,,,,
,Thabit,Stars,,,,,
,Theemin,Stars,,,,,
,U[edit],Stars,,,,,
,Unukalhai,Stars,,,,,
,Unuk Elhaia[2],Stars,,,,,
,V[edit],Stars,,,,,
,Vega,Stars,,,,,
,Vindemiatrix,Stars,,,,,
,W[edit],Stars,,,,,
,Wasat,Stars,,,,,
,Wei,Stars,,,,,
,Wezen,Stars,,,,,
,Wezn,Stars,,,,,
,Y[edit],Stars,,,,,
,Yed Prior,Stars,,,,,
,Yed Posterior,Stars,,,,,
,Yildun,Stars,,,,,
,Z[edit],Stars,,,,,
,Zaniah,Stars,,,,,
,Zaurak,Stars,,,,,
,Zavijava,Stars,,,,,
,Zawiat al Awwa,Stars,,,,,
,Zedaron,Stars,,,,,
,Zelphah[3][4],Stars,,,,,
,Zibal[2],Stars,,,,,
,Zosma,Stars,,,,,
,Zuben Elakrab[2],Stars,,,,,
,Zuben El Akrab[3][5],Stars,,,,,
,Zuben Elakribi[2],Stars,,,,,
,"Zubenelgenubi
Zuben Elgenubi[2]",Stars,,,,,
,Zubenelgenubi,Stars,,,,,
,Zubenelgubi,Stars,,,,,
,"Zubeneschamali
Zuben Elschemali[2]",Stars,,,,,
,Zubeneschemali,Stars,,,,,
,Zubenhakrabi,Stars,,,,,
,Zubenhakrabi,Stars,,,,,
,Zuben Hakrabi[2],Stars,,,,,
,Zuben Hakrabi,Stars,,,,,
,HCl - hydrochloric acid,Strong Acids,,,,,
,HNO3 - nitric acid,Strong Acids,,,,,
,H2SO4 - sulfuric acid,Strong Acids,,,,,
,HBr - hydrobromic acid,Strong Acids,,,,,
,HI - hydroiodic acid (also known as hydriodic acid),Strong Acids,,,,,
,HClO4 - perchloric acid,Strong Acids,,,,,
,HClO3 - chloric acid,Strong Acids,,,,,
,Lovelace,Technology,Computer Science,,,,
Ada ,"Pacific Plate – 103,300,000 km2",Tectonic Plate,Major plates,,,,
,"North American Plate – 75,900,000 km2",Tectonic Plate,Major plates,,,,
,"Eurasian Plate – 67,800,000 km2",Tectonic Plate,Major plates,,,,
,"African Plate – 61,300,000 km2",Tectonic Plate,Major plates,,,,
,"Antarctic Plate – 60,900,000 km2",Tectonic Plate,Major plates,,,,
,"Indo-Australian Plate – 58,900,000 km2 often considered two plates:",Tectonic Plate,Major plates,,,,
,"Australian Plate – 47,000,000 km2",Tectonic Plate,Major plates,,,,
,"Indian Plate – 11,900,000 km2",Tectonic Plate,Major plates,,,,
,"South American Plate – 43,600,000 km2",Tectonic Plate,Major plates,,,,
,Lwandle Plate,Tectonic Plate,Microplates,African Plate,,,
,Madagascar Plate,Tectonic Plate,Microplates,African Plate,,,
,Rovuma Plate,Tectonic Plate,Microplates,African Plate,,,
,Seychelles microcontinent,Tectonic Plate,Microplates,African Plate,,,
,Victoria Plate,Tectonic Plate,Microplates,African Plate,,,
,Panama Plate,Tectonic Plate,Microplates,Caribbean Plate,,,
,Gonâve Microplate,Tectonic Plate,Microplates,Caribbean Plate,,,
,rivera plate,Tectonic Plate,Microplates,Cocos Plate,,,
,Adriatic Plate (or Apulian Plate),Tectonic Plate,Microplates,Eurasian Plate,,,
,Aegean Sea Plate (or Hellenic Plate),Tectonic Plate,Microplates,Eurasian Plate,,,
,Amurian Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Anatolian Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Banda Sea Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Iberian Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Iranian Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Molucca Sea Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Halmahera Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Sangihe Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Okinawa Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Pelso Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Sunda Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Timor Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Tisza Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Yangtze Plate,Tectonic Plate,Microplates,Eurasian Plate,,,
,Capricorn Plate,Tectonic Plate,Microplates,Australian Plate,,,
,Futuna Plate,Tectonic Plate,Microplates,Australian Plate,,,
,Kermadec Plate,Tectonic Plate,Microplates,Australian Plate,,,
,Maoke Plate,Tectonic Plate,Microplates,Australian Plate,,,
,Niuafo'ou Plate,Tectonic Plate,Microplates,Australian Plate,,,
,Sri Lanka Plate,Tectonic Plate,Microplates,Australian Plate,,,
,Tonga Plate,Tectonic Plate,Microplates,Australian Plate,,,
,Woodlark Plate,Tectonic Plate,Microplates,Australian Plate,,,
,Greenland Plate,Tectonic Plate,Microplates,North American Plate,,,
,Okhotsk Plate,Tectonic Plate,Microplates,North American Plate,,,
,Juan de Fuca Plate,Tectonic Plate,Microplates,North American Plate,,,
,Explorer Plate,Tectonic Plate,Microplates,North American Plate,,,
,Gorda Plate,Tectonic Plate,Microplates,North American Plate,,,
,Balmoral Reef Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,Bird's Head Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,Caroline Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,Conway Reef Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,Easter Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,Galapagos Microplate,Tectonic Plate,Microplates,Pacific Plate,,,
,Juan Fernandez Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,Kula Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,Manus Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,New Hebrides Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,North Bismarck Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,North Galápagos Microplate,Tectonic Plate,Microplates,Pacific Plate,,,
,Solomon Sea Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,South Bismarck Plate,Tectonic Plate,Microplates,Pacific Plate,,,
,Mariana Plate,Tectonic Plate,Microplates,Philippine Sea Plate,,,
,Philippine Microplate,Tectonic Plate,Microplates,Philippine Sea Plate,,,
,Altiplano Plate,Tectonic Plate,Microplates,South American Plate,,,
,Falklands Microplate,Tectonic Plate,Microplates,South American Plate,,,
,North Andes Plate,Tectonic Plate,Microplates,South American Plate,,,
,"Somali Plate – 16,700,000 km2",Tectonic Plate,Minor plates,,,,
,"Nazca Plate – 15,600,000 km2",Tectonic Plate,Minor plates,,,,
,"Philippine Sea Plate – 5,500,000 km2",Tectonic Plate,Minor plates,,,,
,"Arabian Plate – 5,000,000 km2",Tectonic Plate,Minor plates,,,,
,"Caribbean Plate – 3,300,000 km2",Tectonic Plate,Minor plates,,,,
,"Cocos Plate – 2,900,000 km2",Tectonic Plate,Minor plates,,,,
,"Caroline Plate – 1,700,000 km2",Tectonic Plate,Minor plates,,,,
,"Scotia Plate – 1,600,000 km2",Tectonic Plate,Minor plates,,,,
,"Burma Plate – 1,100,000 km2",Tectonic Plate,Minor plates,,,,
,"New Hebrides Plate – 1,100,000 km2",Tectonic Plate,Minor plates,,,,
,Celcius,Temperature,Temperature Scale,,,,
Anders ,Thorne,theoretical physicist,astrophysics,,,,
kip,Hawking,theoretical physicist,cosmology,,,,
stephen,bethe,theoretical physicist,quantom physics,,,,
hans,Dirac,Theoretical Physicist,quantum mechanics,,,,
Paul,Feynman,theoretical physicist,quantum mechanics,,,,
Richard,Ernst Pauli,Theoretical Physics,Quantum Physics,,,,
Wolfgang,Battuta,Traveler,Scholar,,,,
Ibn,Nye,TV show,science,,,,
Randy,Pausch,teacher,taught at Carnegie Mellon University,,,,
,Aichi virus,Virus,Human,Fecal-oral,Gastroenteritis,Genome,Proteome
,BK polyomavirus,Virus,Human,Respiratory fluids or urine,None,Genome,Proteome
,Cosavirus A,Virus,Human,Fecal-oral (probable),-,Genome,Proteome
,Coxsackievirus,Virus,Human,Fecal-oral,"Meningitis, myocarditis, paralysis",Genome,Proteome
,Echovirus,Virus,Human,Fecal-oral,Common cold,Genome,Proteome
,Epstein-Barr virus,Virus,Human,"Contact, saliva",Mononucleosis,Genome,Proteome
,GB virus C/Hepatitis G virus,Virus,Human,"Blood, occasionally sexual",None,Genome,Proteome
,Hepatitis A virus,Virus,Human,Fecal-oral,Hepatitis,Genome,Proteome
,Hepatitis C virus,Virus,Human,"Sexual, blood",Hepatitis,Genome,Proteome
,Hepatitis delta virus,Virus,Human,"Sexual contact, blood",Hepatitis,Genome,Proteome
,Human adenovirus,Virus,Human,"Respiratory, fecal-oral",Respiratory,Genome,Proteome
,Human astrovirus,Virus,Human,Fecal-oral,Gastroenteritis,Genome,Proteome
,Human coronavirus,Virus,Human,Respiratory,Respiratory,Genome,Proteome
,Human cytomegalovirus,Virus,Human,"Contact, urine, saliva","Mononucleosis, pneumonia",Genome,Proteome
,"Human enterovirus 68, 70",Virus,Human,Fecal-oral,"Diarrhea, neurological disorder",Genome,Proteome
,Human herpesvirus 1,Virus,Human,"Sexual contact, saliva",Skin lesions,Genome,Proteome
,Human herpesvirus 2,Virus,Human,"Sexual contact, saliva",Skin lesions,Genome,Proteome
,Human herpesvirus 6,Virus,Human,"Respiratory, contact",Skin lesions,Genome,Proteome
,Human herpesvirus 7,Virus,Human,"Respiratory, contact",Skin lesions,Genome,Proteome
,Human herpesvirus 8,Virus,Human,"Sexual contact, saliva",Skin lymphoma,Genome,Proteome
,Human immunodeficiency virus,Virus,Human,"Sexual contact, blood",AIDS,Genome,Proteome
,Human papillomavirus 1,Virus,Human,Contact,Skin warts,Genome,Proteome
,Human papillomavirus 2,Virus,Human,Contact,Skin warts,Genome,Proteome
,"Human papillomavirus 16,18",Virus,Human,Sexual,"Genital warts, 
cervical cancer",Genome,Proteome
,Human parainfluenza,Virus,Human,Respiratory,Respiratory,Genome,Proteome
,Human parvovirus B19,Virus,Human,Respiratory,Skin lesion,Genome,Proteome
,Human respiratory syncytial virus,Virus,Human,Respiratory,Respiratory,Genome,Proteome
,Human rhinovirus,Virus,Human,Respiratory,Respiratory,Genome,Proteome
,Human spumaretrovirus,Virus,Human,"Contact, saliva",None,Not available,Proteome
,Human T-lymphotropic virus,Virus,Human,"Sexual contact, maternal-neonatal",Leukemia,Genome,Proteome
,Human torovirus,Virus,Human,Fecal-oral,Gastroenteritis,Not available,Not available
,Influenza B virus,Virus,Human,Respiratory,Flu,"1, 2, 3, 4, 5, 6,
7, 8",Proteome
,Influenza C virus,Virus,Human,Respiratory,Flu,"1, 2, 3, 4, 5, 6,
7",Proteome
,JC polyomavirus,Virus,Human,Fecal-oral or urine,Encephalitis,Genome,Proteome
,KI Polyomavirus,Virus,Human,Fecal-oral or urine,Encephalitis,Genome,Proteome
,Lordsdale virus,Virus,Human,Fecal-oral,Gastroenteritis,Not available,Proteome
,Measles virus,Virus,Human,Respiratory,"Fever, rash",Genome,Proteome
,Merkel cell polyomavirus,Virus,Human,-,Merkel cell carcinoma,Genome,Proteome
,Molluscum contagiosum virus,Virus,Human,Contact,Skin lesions,Genome,Proteome
,Mumps virus,Virus,Human,"Respiratory, saliva",Mumps,Genome,Proteome
,Norwalk virus,Virus,Human,Fecal-oral,Gastroenteritis,Genome,Proteome
,Rosavirus A,Virus,Human,,,Genome,Proteome
,Rotavirus A,Virus,Human,Fecal-oral,Gastroenteritis,"1, 2, 3, 4, 5, 6,
7, 8, 9, 10, 11",Proteome
,Rotavirus B,Virus,Human,Fecal-oral,Gastroenteritis,"1, 2, 3, 4, 5, 6,
7, 8, 9, 10, 11",Proteome
,Rotavirus C,Virus,Human,Fecal-oral,Gastroenteritis,"1, 2, 3, 4, 5, 6,
7, 8, 9, 10, 11",Proteome
,Rubella virus,Virus,Human,Respiratory,Rubella,Genome,Proteome
,Salivirus A,Virus,Human,,Gastroenteritis,Genome,Proteome
,Sapporo virus,Virus,Human,Fecal-oral,Gastroenteritis,Genome,Proteome
,Southampton virus,Virus,Human,Fecal-oral,Gastroenteritis,Not available,Proteome
,Torque teno virus,Virus,Human,"Sexual, blood",None,Genome,Proteome
,Varicella-zoster virus,Virus,Human,"Respiratory, contact",Varicella,Genome,Proteome
,Variola virus,Virus,Human,Respiratory,Variola,Genome,Proteome
,WU polyomavirus,Virus,Human,Respiratory fluids or urine,None,Genome,Proteome
,Puumala virus,Virus,"Human, bank vole","Zoonosis, urine, saliva",Hemorrhagic fever,"1, 2, 2003",Proteome
,Australian bat lyssavirus,Virus,"Human, bats","Zoonosis, animals bite",Fatal encephalitis,Genome,Proteome
,European bat lyssavirus,Virus,"Human, bats","Zoonosis, animals bite",Fatal encephalitis,Genome,Proteome
,Nipah virus,Virus,"Human, bats","Zoonosis, animals bite",Encephalitis,Genome,Proteome
,Semliki forest virus,Virus,"Human, birds, hedgehog, mosquitoes","Zoonosis, arthropod bite","Fever, joint pain",Genome,Proteome
,Eastern equine encephalitis virus,Virus,"Human, birds, mosquitoes","Zoonosis, arthropod bite",Encephalitis,Genome,Proteome
,Sindbis virus,Virus,"Human, birds, mosquitoes","Zoonosis, arthropod bite","Pogosta_diseaseFever, joint pain",Genome,Proteome
,St. louis encephalitis virus,Virus,"Human, birds, mosquitoes","Zoonosis, arthropod bite",Encephalitis,Genome,Proteome
,Influenza A virus,Virus,"Human, birds, pigs","Respiratory or Zoonosis, animals contact",Flu,"1, 2, 3, 4, 5, 6,
7 ,8",Proteome
,West Nile virus,Virus,"Human, birds, ticks, mosquitoes","Zoonosis, arthropod bite",Hemorrhagic fever,Genome,Proteome
,Vesicular stomatitis virus,Virus,"Human, cattle, horse, pig, flies","Zoonosis, athropod bite",Encephalitis,Genome,Proteome
,Banna virus,Virus,"Human, cattle, pig, mosquitoes","Zoonosis, arthropod bite",Encephalitis,"1, 2, 3, 4, 5, 6,
7, 8, 9, 10, 11",Proteome
,Hepatitis B virus,Virus,"Human, Chimpanzees","Sexual contact, blood",Hepatitis,Genome,Proteome
,Bunyavirus La Crosse,Virus,"Human, deer, mosquitoes, tamias","Zoonosis, arthropod bite",Encephalitis,"1, 2, 2003",Proteome
,Simian virus 5,Virus,"Human, dog","Zoonosis, contact",Undocumented,Not available,Proteome
,Hendra virus,Virus,"Human, horse, bats","Zoonosis, animals bite",Encephalitis,Genome,Proteome
,Sagiyama virus,Virus,"Human, horse, pig, mosquitoes","Zoonosis, arthropod bite","Fever, joint pain",Not available,Proteome
,Horsepox virus,Virus,"Human, horses","Zoonosis, contact",None,Not available,Proteome
,Japanese encephalitis virus,Virus,"Human, horses, birds, mosquitoes","Zoonosis, arthropod borne",Encephalitis,Genome,Proteome
,Kunjin virus,Virus,"Human, horses, birds, mosquitoes","Zoonosis, arthropod borne",Encephalitis,Not available,Proteome
,Cowpox virus,Virus,"Human, mammals","Zoonosis, contact",None,Genome,Proteome
,Duvenhage virus,Virus,"Human, mammals","Zoonosis, animals bite",Fatal encephalitis,Not available,Proteome
,Lagos bat virus,Virus,"Human, mammals","Zoonosis, animals bite",Fatal encephalitis,Not available,Proteome
,Orf virus,Virus,"Human, mammals","Zoonosis, contact",Skin lesions,Genome,Proteome
,Poliovirus,Virus,"Human, mammals",Fecal-oral,Poliomyelitis,Genome,Proteome
,Rabies virus,Virus,"Human, mammals","Zoonosis, animals bite",Fatal encephalitis,Genome,Proteome
,Vaccinia virus,Virus,"Human, mammals",Contact,None,Genome,Proteome
,Rift valley fever virus,Virus,"Human, mammals, mosquitoes, sandflies","Zoonosis, arthropod bite",Hemorrhagic fever,"1, 2, 2003",Proteome
,Louping ill virus,Virus,"Human, mammals, ticks","Zoonosis, arthropod bite",Encephalitis,Genome,Proteome
,Barmah forest virus,Virus,"Human, marsupials, mosquitoes","Zoonosis, arthropod bite","Fever, joint pain",Genome,Proteome
,Cercopithecine herpesvirus,Virus,"Human, monkeys","Zoonosis, animals bite",Encephalitis,Genome,Proteome
,Simian foamy virus,Virus,"Human, monkeys","Zoonosis, contact",None,Genome,Proteome
,Yaba monkey tumor virus,Virus,"Human, monkeys","Zoonosis, contact",None,Genome,Proteome
,Yaba-like disease virus,Virus,"Human, monkeys","Zoonosis, contact",None,Genome,
,Ebolavirus,Virus,"Human, monkeys, bats","Zoonosis, contact",Hemorrhagic fever,Genome,Proteome
,Lake Victoria marburgvirus,Virus,"Human, monkeys, bats","Zoonosis, fomite",Hemorrhagic fever,Genome,Proteome
,Chikungunya virus,Virus,"Human, monkeys, mosquitoes","Zoonosis, arthropod bite","Fever, joint pain",Genome,Proteome
,Yellow fever virus,Virus,"Human, monkeys, mosquitoes","Zoonosis, arthropod bite",Hemorrhagic fever,Genome,Proteome
,Zika virus,Virus,"Human, monkeys, mosquitoes","Zoonosis, arthropod bite","Fever, joint pain, rash",Genome,Proteome
,Machupo virus,Virus,"Human, monkeys, mouse","Zoonosis, fomite",Encephalitis,"1, 2",Proteome
,Bunyamwera virus,Virus,"Human, mosquitoes","Zoonosis, arthropod bite",Encephalitis,"1, 2, 2003",Proteome
,Dengue virus,Virus,"Human, mosquitoes","Zoonosis, arthropod bite",Hemorrhagic fever,Genome,Proteome
,Mayaro virus,Virus,"Human, mosquitoes","Zoonosis, arthropod bite","Fever, joint pain",Genome,Proteome
,Murray valley encephalitis virus,Virus,"Human, mosquitoes","Zoonosis, arthropod bite",Encephalitis,Genome,Proteome
,O’nyong-nyong virus,Virus,"Human, mosquitoes","Zoonosis, arthropod bite","Fever, joint pain",Genome,Proteome
,Toscana virus,Virus,"Human, mosquitoes","Zoonosis, arthropod bite",Hemorrhagic fever,"1, 2, 2003",Proteome
,Ross river virus,Virus,"Human, mosquitoes, marsupials","Zoonosis, arthropod bite","Fever, joint pain",Genome,Proteome
,New York virus,Virus,"Human, mouse","Zoonosis, urine, saliva",Hemorrhagic fever,Not available,Not available
,Monkeypox virus,Virus,"Human, mouse, prairie dog","Zoonosis, contact",Skin lesions,Genome,Proteome
,Mengo encephalomyocarditis virus,Virus,"Human, mouse, rabbit",Zoonosis,Encephalitis,Not available,Proteome
,Encephalomyocarditis virus,Virus,"Human, mouse, rat, pig",Zoonosis,Encephalitis,Genome,Proteome
,Human SARS coronavirus,Virus,"Human, palm civet",Zoonosis,Respiratory,Genome,Proteome
,Hepatitis E virus,Virus,"Human, pig, monkeys, some rodents, chicken","Zoonosis, food",Hepatitis,Genome,Proteome
,Pichinde virus,Virus,"Human, rat, guinea pig","Zoonosis, fomite",Hemorrhagic fever,"1, 2",Proteome
,Lassa virus,Virus,"Human, rats","Zoonosis, fomites",Hemorrhagic fever,"1, 2",Proteome
,Seoul virus,Virus,"Human, rats","Zoonosis, urine, saliva",Hemorrhagic fever,"1, 2, 2003",Proteome
,Hantaan virus,Virus,"Human, rodents","Zoonosis, urine, saliva",Renal or respiratory syndrome,"1, 2, 2003",Proteome
,Junin arenavirus,Virus,"Human, rodents","Zoonosis, fomite",Hemorrhagic fever,"1, 2",Proteome
,Lymphocytic choriomeningitis virus,Virus,"Human, rodents","Zoonosis, fomite",Encephalitis,"1, 2",Proteome
,Mokola virus,Virus,"Human, rodents, cat, dog shrew","Zoonosis, animals bite",Encephalitis,Genome,Proteome
,Bunyavirus snowshoe hare,Virus,"Human, rodents, mosquitoes","Zoonosis, arthropod bite",Encephalitis,Not available,Proteome
,Venezuelan equine encephalitis virus,Virus,"Human, rodents, mosquitoes","Zoonosis, arthropod bite","Fever, joint pain",Genome,Proteome
,Chandipura virus,Virus,"Human, sandflies","Zoonosis, athropod bite",Encephalitis,Not available,Proteome
,Punta toro phlebovirus,Virus,"Human, sandflies","Zoonosis, arthropod bite",Hemorrhagic fever,Not available,Not available
,Sandfly fever sicilian virus,Virus,"Human, sandflies","Zoonosis, arthropod bite",Hemorrhagic fever,Not available,Not available
,Isfahan virus,Virus,"Human, sandflies, gerbils","Zoonosis, arthropod bite","Undocumented, encephalitis?",Not available,Proteome
,Dhori virus,Virus,"Human, ticks","Zoonosis, arthropod bite","Fever, encephalitis",Not available,Proteome
,Dugbe virus,Virus,"Human, ticks","Zoonosis, arthropod bite",Thrombocytopaenia,"1, 2, 2003",Proteome
,Langat virus,Virus,"Human, ticks","Zoonosis, arthropod borne",Encephalitis,Genome,Proteome
,Tick-borne powassan virus,Virus,"Human, ticks","Zoonosis, arthropod bite",Encephalitis,Genome,Proteome
,Uukuniemi virus,Virus,"Human, ticks","Zoonosis, arthropod bite",Hemorrhagic fever,"1, 2, 2003",Proteome
,MERS coronavirus,Virus,"Human, Tomb bat",Zoonosis,Respiratory,Genome,Proteome
,Adeno-associated virus,Virus,"Human, vertebrates",Respiratory,None,Genome,Proteome
,Western equine encephalitis virus,Virus,"Human, vertebrates, mosquitoes","Zoonosis, arthropod bite","Fever, joint pain",Genome,Proteome
,Crimean-Congo hemorrhagic fever virus,Virus,"Human, vertebrates, ticks","Zoonosis, arthropod bite",Hemorrhagic fever,"1, 2, 2003",Proteome
,Oropouche virus,Virus,"Human, wild animals(sloths)","Zoonosis, arthropod bite","Fever, joint pain","1, 2, 2003",Proteome
Thomas Hunt,Morgan,zoologist,geneticist,,,,
Dian,Fossey,zoologist,gorrilas,,,,
Alexander,Brongniart,zoologist,,,,,
Benjamin,Franklin,,lightning,,,,
